"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"957",15,"〇","マーク・トラソリーニトラソリーニ","PF/C","32:09",21,8,15,"53.3%",3,5,"60.0%",2,4,"50.0%",5,4,9,1,1,0,1,0,1,4,0,22,"3059","北海道"
"958",17,"","川邉 亮平川邉","SF","18:02",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,2,2,0,2,1,0,0,2,0,0,1,"3059","北海道"
"959",23,"","野口 大介野口","PF","07:51",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,-2,"3059","北海道"
"960",32,"〇","松島 良豪松島","PG","34:55",6,2,4,"50.0%",0,0,"-",2,3,"66.7%",1,2,3,9,1,0,0,0,3,2,0,14,"3059","北海道"
"961",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,0,0,0,1,"3059","北海道"
"962",NA,"","合計","","200:00",60,22,63,"34.9%",5,16,"31.3%",11,20,"55.0%",14,26,40,17,13,4,1,3,24,16,1,59,"3059","北海道"
"963",4,"〇","ジェフ・ギブスギブス","PF/C","23:40",9,4,9,"44.4%",0,0,"-",1,4,"25.0%",5,7,12,2,0,2,1,0,1,3,0,18,"3059","栃木"
"964",10,"","竹内 公輔竹内","PF/C","20:55",11,4,8,"50.0%",0,0,"-",3,3,"100.0%",3,4,7,1,0,0,0,1,0,5,0,15,"3059","栃木"
"965",11,"","田原 隆徳田原","SG","10:35",7,2,3,"66.7%",1,2,"50.0%",2,4,"50.0%",0,2,2,0,0,3,1,0,0,2,0,10,"3059","栃木"
"966",13,"〇","渡邉 裕規渡邉","PG","23:39",12,3,8,"37.5%",3,5,"60.0%",3,4,"75.0%",0,1,1,3,0,1,0,0,4,2,0,11,"3059","栃木"
"967",18,"〇","鵤 誠司鵤","PG","24:15",3,1,14,"7.1%",1,4,"25.0%",0,0,"-",1,0,1,3,1,1,0,0,2,1,0,-6,"3059","栃木"
"968",21,"","橋本 晃佑橋本","PF/C","19:14",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",2,1,3,1,1,0,0,0,1,0,0,4,"3059","栃木"
"969",22,"〇","ライアン・ロシターロシター","PF/C","31:26",25,9,15,"60.0%",1,2,"50.0%",6,8,"75.0%",4,7,11,6,2,0,1,0,1,7,0,33,"3059","栃木"
"970",24,"〇","栗原 貴宏栗原","SF","22:55",5,2,5,"40.0%",0,3,"0.0%",1,2,"50.0%",0,1,1,3,1,0,0,0,2,1,0,4,"3059","栃木"
"971",25,"","エリック・ロバーツロバーツ","SG","01:19",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,2,0,0,1,"3059","栃木"
"972",30,"","山崎 稜山崎","SG","22:02",11,4,8,"50.0%",2,4,"50.0%",1,1,"100.0%",0,1,1,0,1,0,0,0,3,2,0,7,"3059","栃木"
"973",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,4,6,0,0,0,0,0,0,0,0,6,"3059","栃木"
"974",NA,"","合計","","200:00",85,30,72,"41.7%",8,21,"38.1%",17,26,"65.4%",17,28,45,20,6,7,3,1,16,23,0,103,"3059","栃木"
"975",0,"","田臥 勇太田臥","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3078","栃木"
"976",4,"〇","ジェフ・ギブスギブス","PF/C","35:56",21,9,19,"47.4%",0,1,"0.0%",3,3,"100.0%",3,4,7,2,1,4,0,0,5,3,0,23,"3078","栃木"
"977",9,"","遠藤 祐亮遠藤","PG/SG","05:55",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,1,0,0,1,0,0,-1,"3078","栃木"
"978",10,"","竹内 公輔竹内","PF/C","18:35",6,2,2,"100.0%",0,0,"-",2,2,"100.0%",3,2,5,3,0,0,1,0,0,2,0,15,"3078","栃木"
"979",11,"","田原 隆徳田原","SG","06:03",2,1,1,"100.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,1,0,0,4,"3078","栃木"
"980",13,"〇","渡邉 裕規渡邉","PG","35:25",5,2,8,"25.0%",1,5,"20.0%",0,0,"-",1,0,1,5,2,0,0,0,2,1,0,3,"3078","栃木"
"981",18,"〇","鵤 誠司鵤","PG","30:38",9,3,9,"33.3%",1,5,"20.0%",2,2,"100.0%",1,1,2,8,1,2,1,0,4,2,0,15,"3078","栃木"
"982",21,"","橋本 晃佑橋本","PF/C","13:01",12,4,7,"57.1%",3,5,"60.0%",1,2,"50.0%",0,0,0,0,1,0,0,0,1,1,0,7,"3078","栃木"
"983",22,"〇","ライアン・ロシターロシター","PF/C","35:25",23,9,25,"36.0%",2,5,"40.0%",3,4,"75.0%",6,5,11,6,2,1,1,0,0,6,0,23,"3078","栃木"
"984",24,"〇","栗原 貴宏栗原","SF","23:40",9,3,3,"100.0%",3,3,"100.0%",0,0,"-",0,1,1,0,0,1,0,0,0,0,0,11,"3078","栃木"
"985",25,"","エリック・ロバーツロバーツ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3078","栃木"
"986",30,"","山崎 稜山崎","SG","20:22",3,1,4,"25.0%",0,1,"0.0%",1,2,"50.0%",2,1,3,0,1,0,0,0,1,2,0,1,"3078","栃木"
"987",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"3078","栃木"
"988",NA,"","合計","","225:00",90,34,80,"42.5%",10,26,"38.5%",12,15,"80.0%",17,17,34,24,8,9,3,0,15,17,0,103,"3078","栃木"
"989",1,"","西 裕太郎西","PG","00:41",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3078","滋賀"
"990",8,"","二ノ宮 康平二ノ宮","PG","26:41",6,2,5,"40.0%",0,2,"0.0%",2,2,"100.0%",0,0,0,9,3,3,0,0,4,2,0,12,"3078","滋賀"
"991",22,"","樋口 大倫樋口","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3078","滋賀"
"992",24,"","高橋 耕陽高橋","SG/SF","27:09",11,4,12,"33.3%",1,3,"33.3%",2,2,"100.0%",1,6,7,2,4,1,0,1,2,2,0,9,"3078","滋賀"
"993",25,"","荒尾 岳荒尾","PF","14:32",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,2,0,0,0,"3078","滋賀"
"994",31,"〇","ガニ・ラワルラワル","PF/C","39:11",31,14,21,"66.7%",0,0,"-",3,8,"37.5%",2,7,9,2,2,0,0,2,2,7,3,28,"3078","滋賀"
"995",32,"〇","狩野 祐介狩野","SG","28:59",15,4,4,"100.0%",4,4,"100.0%",3,3,"100.0%",0,1,1,0,0,0,0,0,0,1,0,16,"3078","滋賀"
"996",35,"〇","伊藤 大司伊藤","PG","29:17",2,1,1,"100.0%",0,0,"-",0,0,"-",0,3,3,6,2,0,0,0,3,1,0,9,"3078","滋賀"
"997",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","36:17",26,11,13,"84.6%",0,1,"0.0%",4,4,"100.0%",3,6,9,0,3,1,0,0,2,2,1,31,"3078","滋賀"
"998",45,"〇","鹿野 洵生鹿野","SF","22:13",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,1,1,3,1,0,0,0,2,0,0,3,"3078","滋賀"
"999",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,1,0,0,0,0,0,0,3,"3078","滋賀"
"1000",NA,"","合計","","225:00",93,37,60,"61.7%",5,11,"45.5%",14,19,"73.7%",8,26,34,23,16,5,0,3,17,15,4,111,"3078","滋賀"
"1001",0,"","田臥 勇太田臥","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3079","栃木"
"1002",4,"〇","ジェフ・ギブスギブス","PF/C","22:39",13,4,8,"50.0%",0,0,"-",5,7,"71.4%",0,5,5,3,0,5,0,2,1,4,0,20,"3079","栃木"
"1003",9,"","遠藤 祐亮遠藤","PG/SG","21:33",22,8,11,"72.7%",5,6,"83.3%",1,1,"100.0%",1,1,2,2,0,1,0,0,3,2,0,24,"3079","栃木"
"1004",10,"","竹内 公輔竹内","PF/C","21:43",9,4,6,"66.7%",0,0,"-",1,1,"100.0%",3,8,11,0,2,0,1,0,1,1,1,17,"3079","栃木"
"1005",11,"","田原 隆徳田原","SG","14:48",5,2,4,"50.0%",1,3,"33.3%",0,0,"-",0,0,0,2,0,1,0,0,2,0,0,6,"3079","栃木"
"1006",13,"〇","渡邉 裕規渡邉","PG","25:47",11,4,10,"40.0%",3,9,"33.3%",0,0,"-",0,1,1,2,0,0,0,0,1,2,0,8,"3079","栃木"
"1007",18,"〇","鵤 誠司鵤","PG","25:29",10,4,9,"44.4%",1,2,"50.0%",1,1,"100.0%",1,1,2,4,0,0,0,0,1,2,0,11,"3079","栃木"
"1008",21,"","橋本 晃佑橋本","PF/C","16:31",4,2,2,"100.0%",0,0,"-",0,0,"-",0,0,0,0,2,0,0,0,3,0,0,2,"3079","栃木"
"1009",22,"〇","ライアン・ロシターロシター","PF/C","26:26",12,4,6,"66.7%",0,0,"-",4,5,"80.0%",3,9,12,13,2,1,2,0,1,6,1,35,"3079","栃木"
"1010",24,"","栗原 貴宏栗原","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3079","栃木"
"1011",30,"〇","山崎 稜山崎","SG","25:04",12,5,8,"62.5%",2,5,"40.0%",0,0,"-",0,1,1,2,2,0,1,0,3,0,0,11,"3079","栃木"
"1012",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,0,0,0,0,0,0,0,5,"3079","栃木"
"1013",NA,"","合計","","200:00",98,37,64,"57.8%",12,25,"48.0%",12,15,"80.0%",10,29,39,28,8,8,4,2,16,17,2,139,"3079","栃木"
"1014",1,"","西 裕太郎西","PG","08:48",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,0,1,0,0,0,1,0,0,"3079","滋賀"
"1015",8,"","二ノ宮 康平二ノ宮","PG","21:29",8,3,7,"42.9%",2,3,"66.7%",0,0,"-",0,2,2,1,3,0,0,1,1,1,0,4,"3079","滋賀"
"1016",22,"","樋口 大倫樋口","PF","02:22",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,1,0,0,0,0,0,0,"3079","滋賀"
"1017",24,"","高橋 耕陽高橋","SG/SF","27:30",7,3,9,"33.3%",1,4,"25.0%",0,0,"-",1,1,2,3,2,0,0,0,2,0,0,4,"3079","滋賀"
"1018",25,"","荒尾 岳荒尾","PF","18:02",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,0,0,1,0,0,3,0,0,1,"3079","滋賀"
"1019",31,"〇","ガニ・ラワルラワル","PF/C","29:27",21,9,16,"56.3%",0,0,"-",3,6,"50.0%",2,8,10,0,2,0,2,2,3,5,1,21,"3079","滋賀"
"1020",32,"〇","狩野 祐介狩野","SG","23:50",0,0,4,"0.0%",0,0,"-",0,0,"-",2,0,2,1,0,1,0,0,2,0,0,0,"3079","滋賀"
"1021",35,"〇","伊藤 大司伊藤","PG","22:13",8,2,5,"40.0%",1,2,"50.0%",3,3,"100.0%",0,0,0,4,2,0,0,1,1,4,0,7,"3079","滋賀"
"1022",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","30:09",10,4,9,"44.4%",0,0,"-",2,4,"50.0%",2,5,7,5,1,0,0,0,3,4,1,14,"3079","滋賀"
"1023",45,"〇","鹿野 洵生鹿野","SF","16:10",7,2,6,"33.3%",2,5,"40.0%",1,3,"33.3%",0,0,0,0,1,0,0,0,2,1,0,0,"3079","滋賀"
"1024",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,1,0,0,0,1,0,0,4,"3079","滋賀"
"1025",NA,"","合計","","200:00",61,23,59,"39.0%",6,15,"40.0%",9,16,"56.3%",10,19,29,15,13,4,2,4,18,16,2,55,"3079","滋賀"
"1026",0,"","田臥 勇太田臥","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3095","栃木"
"1027",4,"〇","ジェフ・ギブスギブス","PF/C","27:05",8,2,8,"25.0%",0,1,"0.0%",4,4,"100.0%",5,5,10,3,2,3,0,0,2,4,1,16,"3095","栃木"
"1028",9,"","遠藤 祐亮遠藤","PG/SG","27:26",16,6,9,"66.7%",3,5,"60.0%",1,2,"50.0%",0,1,1,2,2,2,0,0,1,3,0,15,"3095","栃木"
"1029",10,"","竹内 公輔竹内","PF/C","23:19",6,3,3,"100.0%",0,0,"-",0,0,"-",2,2,4,0,0,0,1,0,1,0,0,11,"3095","栃木"
"1030",11,"","田原 隆徳田原","SG","00:20",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3095","栃木"
"1031",13,"〇","渡邉 裕規渡邉","PG","30:32",2,0,9,"0.0%",0,4,"0.0%",2,2,"100.0%",1,2,3,6,1,3,0,0,2,1,0,4,"3095","栃木"
"1032",18,"〇","鵤 誠司鵤","PG","31:43",20,8,16,"50.0%",3,5,"60.0%",1,2,"50.0%",0,2,2,2,1,1,0,0,1,3,0,15,"3095","栃木"
"1033",21,"","橋本 晃佑橋本","PF/C","03:20",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,1,0,0,0,1,0,0,"3095","栃木"
"1034",22,"〇","ライアン・ロシターロシター","PF/C","29:36",17,7,12,"58.3%",1,2,"50.0%",2,3,"66.7%",2,10,12,5,2,2,0,0,2,6,1,28,"3095","栃木"
"1035",24,"","栗原 貴宏栗原","SF","13:24",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,2,2,0,0,0,0,0,3,0,0,0,"3095","栃木"
"1036",25,"","エリック・ロバーツロバーツ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3095","栃木"
"1037",30,"〇","山崎 稜山崎","SG","13:15",4,2,6,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,5,0,0,-1,"3095","栃木"
"1038",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,0,1,0,0,0,0,0,0,0,"3095","栃木"
"1039",NA,"","合計","","200:00",73,28,66,"42.4%",7,21,"33.3%",10,13,"76.9%",11,24,35,18,10,12,1,0,18,18,2,88,"3095","栃木"
"1040",1,"","ジョシュ・ダンカンダンカン","PF","23:09",19,7,9,"77.8%",2,2,"100.0%",3,4,"75.0%",0,5,5,1,2,0,0,0,3,4,0,20,"3095","千葉"
"1041",2,"〇","富樫 勇樹富樫","PG","29:37",2,1,6,"16.7%",0,5,"0.0%",0,0,"-",0,0,0,4,1,0,0,0,1,2,0,0,"3095","千葉"
"1042",3,"〇","マイケル・パーカーパーカー","PF","27:57",17,8,13,"61.5%",1,3,"33.3%",0,0,"-",2,6,8,2,3,0,0,0,0,1,0,19,"3095","千葉"
"1043",5,"","田口 成浩田口","SG","08:35",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3095","千葉"
"1044",8,"","大宮 宏正大宮","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3095","千葉"
"1045",10,"〇","アキ・チェンバースチェンバース","SF","22:29",2,1,2,"50.0%",0,0,"-",0,0,"-",1,0,1,1,1,0,0,0,4,0,0,2,"3095","千葉"
"1046",11,"","西村 文男西村","PG","24:01",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",1,1,2,5,1,0,0,1,2,3,0,5,"3095","千葉"
"1047",15,"","藤永 佳昭藤永","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3095","千葉"
"1048",21,"〇","ギャビン・エドワーズエドワーズ","PF","28:54",11,4,10,"40.0%",0,1,"0.0%",3,6,"50.0%",2,6,8,4,5,0,0,0,3,4,0,9,"3095","千葉"
"1049",27,"〇","石井 講祐石井","SG","27:28",8,2,7,"28.6%",2,3,"66.7%",2,2,"100.0%",0,4,4,1,3,0,0,0,4,4,0,5,"3095","千葉"
"1050",31,"","原 修太原","SG/SF","07:50",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,2,0,0,0,1,0,0,-2,"3095","千葉"
"1051",34,"","小野 龍猛小野","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3095","千葉"
"1052",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,4,4,0,1,0,0,0,0,0,0,3,"3095","千葉"
"1053",NA,"","合計","","200:00",61,24,52,"46.2%",5,16,"31.3%",8,12,"66.7%",6,26,32,18,19,0,0,1,18,18,0,60,"3095","千葉"
"1054",1,"","小島 元基小島","PG","15:11",1,0,3,"0.0%",0,2,"0.0%",1,2,"50.0%",1,0,1,2,0,0,0,0,0,4,0,0,"2992","A東京"
"1055",2,"","齋藤 拓実齋藤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2992","A東京"
"1056",3,"〇","安藤 誓哉安藤","PG","22:35",7,3,5,"60.0%",0,1,"0.0%",1,1,"100.0%",1,0,1,2,0,0,0,0,0,1,0,8,"2992","A東京"
"1057",6,"","馬場 雄大馬場","SF","22:57",13,6,7,"85.7%",1,1,"100.0%",0,1,"0.0%",1,6,7,4,1,2,0,0,0,2,0,23,"2992","A東京"
"1058",7,"","正中 岳城正中","SG","02:19",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"2992","A東京"
"1059",10,"","ザック・バランスキーバランスキー","SF/PF","22:54",7,3,8,"37.5%",1,5,"20.0%",0,0,"-",0,4,4,1,2,2,0,0,4,1,0,7,"2992","A東京"
"1060",13,"〇","菊地 祥平菊地","SF","11:53",0,0,2,"0.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,1,1,1,0,0,"2992","A東京"
"1061",15,"〇","竹内 譲次竹内","PF/C","25:19",4,1,4,"25.0%",0,3,"0.0%",2,2,"100.0%",0,8,8,3,1,1,2,0,1,3,0,14,"2992","A東京"
"1062",24,"〇","田中 大貴田中","SG","26:48",13,5,10,"50.0%",0,0,"-",3,4,"75.0%",0,0,0,5,1,0,0,1,1,2,0,11,"2992","A東京"
"1063",51,"","ミルコ・ビエリツァビエリツァ","PF","17:53",1,0,8,"0.0%",0,0,"-",1,2,"50.0%",1,0,1,0,1,0,0,1,1,3,0,-8,"2992","A東京"
"1064",53,"〇","アレックス・カークカーク","C","32:11",27,11,17,"64.7%",0,1,"0.0%",5,5,"100.0%",0,6,6,0,1,0,2,2,0,3,2,28,"2992","A東京"
"1065",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,2,6,0,0,0,0,0,0,0,0,6,"2992","A東京"
"1066",NA,"","合計","","200:00",73,29,65,"44.6%",2,13,"15.4%",13,17,"76.5%",8,28,36,17,7,5,4,5,8,20,2,88,"2992","A東京"
"1067",0,"〇","満原 優樹満原","PF/C","25:34",2,1,3,"33.3%",0,0,"-",0,0,"-",3,4,7,2,0,0,1,0,4,0,0,10,"2992","SR渋谷"
"1068",1,"","清水 太志郎清水","PG/SG","11:34",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",0,0,0,1,0,1,0,1,2,0,0,4,"2992","SR渋谷"
"1069",3,"","ファイ サンバファイ","C","17:22",4,2,8,"25.0%",0,3,"0.0%",0,0,"-",1,3,4,0,2,0,0,2,4,0,0,0,"2992","SR渋谷"
"1070",6,"〇","ロバート・サクレサクレ","C","32:02",18,9,20,"45.0%",0,1,"0.0%",0,0,"-",2,9,11,4,1,0,1,1,0,1,1,22,"2992","SR渋谷"
"1071",7,"","伊藤 駿伊藤","PG","04:09",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,3,0,0,0,0,1,0,0,3,"2992","SR渋谷"
"1072",9,"〇","ベンドラメ 礼生ベンドラメ","PG","23:41",10,4,6,"66.7%",2,2,"100.0%",0,0,"-",0,1,1,2,3,0,0,0,0,1,0,8,"2992","SR渋谷"
"1073",14,"","杉浦 佑成杉浦","SF","06:32",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,2,1,0,0,0,0,0,-1,"2992","SR渋谷"
"1074",22,"","長谷川 智也長谷川","SG","07:13",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,1,0,0,4,"2992","SR渋谷"
"1075",24,"〇","広瀬 健太広瀬","SF","22:46",0,0,5,"0.0%",0,4,"0.0%",0,0,"-",0,3,3,0,0,0,0,0,4,0,0,-2,"2992","SR渋谷"
"1076",32,"","山内 盛久山内","PG/SG","16:57",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",0,2,2,3,0,0,0,0,2,0,0,4,"2992","SR渋谷"
"1077",34,"〇","ライアン・ケリーケリー","SF/PF","32:10",28,10,15,"66.7%",3,5,"60.0%",5,5,"100.0%",1,7,8,3,1,0,3,0,2,6,1,36,"2992","SR渋谷"
"1078",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,2,"2992","SR渋谷"
"1079",NA,"","合計","","200:00",71,30,67,"44.8%",6,18,"33.3%",5,5,"100.0%",9,30,39,19,9,2,5,4,20,8,2,90,"2992","SR渋谷"
"1080",1,"","小島 元基小島","PG","17:41",6,2,5,"40.0%",2,3,"66.7%",0,0,"-",0,0,0,1,0,0,0,1,2,0,0,4,"2993","A東京"
"1081",2,"","齋藤 拓実齋藤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2993","A東京"
"1082",3,"〇","安藤 誓哉安藤","PG","25:37",13,5,7,"71.4%",1,2,"50.0%",2,2,"100.0%",0,2,2,7,0,1,0,0,2,2,0,21,"2993","A東京"
"1083",6,"〇","馬場 雄大馬場","SF","22:45",10,3,5,"60.0%",1,2,"50.0%",3,4,"75.0%",0,6,6,3,2,0,1,0,4,5,0,15,"2993","A東京"
"1084",7,"","正中 岳城正中","SG","10:57",9,3,4,"75.0%",2,3,"66.7%",1,1,"100.0%",0,0,0,0,1,1,0,0,0,2,0,8,"2993","A東京"
"1085",10,"","ザック・バランスキーバランスキー","SF/PF","21:53",2,1,7,"14.3%",0,4,"0.0%",0,0,"-",0,3,3,1,3,1,0,0,1,1,0,-2,"2993","A東京"
"1086",13,"〇","菊地 祥平菊地","SF","21:07",2,1,1,"100.0%",0,0,"-",0,0,"-",0,3,3,2,2,1,0,0,3,4,0,6,"2993","A東京"
"1087",15,"〇","竹内 譲次竹内","PF/C","23:07",14,6,8,"75.0%",2,2,"100.0%",0,0,"-",1,6,7,0,0,0,0,0,1,1,0,19,"2993","A東京"
"1088",24,"","田中 大貴田中","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2993","A東京"
"1089",31,"","ジャワッド・ウィリアムズウィリアムズ","PF","26:47",19,6,10,"60.0%",1,2,"50.0%",6,8,"75.0%",1,2,3,2,0,0,0,1,4,5,0,18,"2993","A東京"
"1090",53,"〇","アレックス・カークカーク","C","30:06",12,6,14,"42.9%",0,1,"0.0%",0,0,"-",1,7,8,3,0,0,0,0,1,1,1,15,"2993","A東京"
"1091",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,0,3,0,0,0,0,0,1,0,0,3,"2993","A東京"
"1092",NA,"","合計","","200:00",87,33,61,"54.1%",9,19,"47.4%",12,15,"80.0%",6,29,35,19,8,4,1,2,19,21,1,107,"2993","A東京"
"1093",0,"〇","満原 優樹満原","PF/C","13:46",4,2,5,"40.0%",0,1,"0.0%",0,0,"-",0,2,2,0,0,0,0,0,1,1,0,3,"2993","SR渋谷"
"1094",1,"","清水 太志郎清水","PG/SG","00:55",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"2993","SR渋谷"
"1095",3,"","ファイ サンバファイ","C","08:11",2,1,1,"100.0%",0,0,"-",0,0,"-",1,1,2,0,1,0,1,0,2,0,0,4,"2993","SR渋谷"
"1096",6,"〇","ロバート・サクレサクレ","C","34:59",19,9,13,"69.2%",0,0,"-",1,4,"25.0%",1,3,4,2,1,1,1,0,2,6,3,19,"2993","SR渋谷"
"1097",7,"","伊藤 駿伊藤","PG","17:25",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,2,0,0,2,"2993","SR渋谷"
"1098",9,"〇","ベンドラメ 礼生ベンドラメ","PG","28:24",12,5,14,"35.7%",2,6,"33.3%",0,1,"0.0%",1,1,2,4,0,2,0,0,4,1,0,10,"2993","SR渋谷"
"1099",14,"","杉浦 佑成杉浦","SF","11:36",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,0,0,1,1,1,0,0,0,0,0,1,"2993","SR渋谷"
"1100",22,"","長谷川 智也長谷川","SG","22:25",8,3,4,"75.0%",2,3,"66.7%",0,0,"-",0,1,1,0,2,1,0,0,3,0,0,7,"2993","SR渋谷"
"1101",24,"〇","広瀬 健太広瀬","SF","18:07",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,1,0,0,1,2,1,0,-1,"2993","SR渋谷"
"1102",32,"","山内 盛久山内","PG/SG","10:58",6,2,4,"50.0%",1,3,"33.3%",1,2,"50.0%",0,1,1,3,0,1,0,0,1,2,0,8,"2993","SR渋谷"
"1103",34,"〇","ライアン・ケリーケリー","SF/PF","33:14",25,8,16,"50.0%",2,5,"40.0%",7,8,"87.5%",1,9,10,4,1,0,0,0,3,7,0,29,"2993","SR渋谷"
"1104",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"2993","SR渋谷"
"1105",NA,"","合計","","200:00",79,31,62,"50.0%",8,21,"38.1%",9,15,"60.0%",5,21,26,15,7,6,2,1,21,18,3,84,"2993","SR渋谷"
"1106",0,"","満原 優樹満原","PF/C","12:11",2,1,2,"50.0%",0,0,"-",0,0,"-",1,4,5,0,5,2,0,0,3,0,0,3,"3008","SR渋谷"
"1107",1,"","清水 太志郎清水","PG/SG","02:59",3,1,2,"50.0%",1,1,"100.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,2,"3008","SR渋谷"
"1108",2,"","秋葉 真司秋葉","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3008","SR渋谷"
"1109",3,"","ファイ サンバファイ","C","13:04",6,3,8,"37.5%",0,0,"-",0,0,"-",3,1,4,1,0,1,0,1,1,0,1,7,"3008","SR渋谷"
"1110",6,"〇","ロバート・サクレサクレ","C","29:51",19,8,17,"47.1%",0,0,"-",3,3,"100.0%",5,3,8,0,0,3,1,0,2,4,2,22,"3008","SR渋谷"
"1111",7,"","伊藤 駿伊藤","PG","17:33",0,0,4,"0.0%",0,1,"0.0%",0,0,"-",2,1,3,2,0,2,0,0,1,0,0,3,"3008","SR渋谷"
