"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"919",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,5,7,0,0,0,0,0,0,0,0,7,"3009","北海道"
"920",NA,"","合計","","200:00",76,27,64,"42.2%",3,13,"23.1%",19,26,"73.1%",14,30,44,22,7,8,2,3,17,24,2,101,"3009","北海道"
"921",0,"〇","満原 優樹満原","PF/C","19:19",1,0,5,"0.0%",0,2,"0.0%",1,2,"50.0%",1,3,4,0,0,1,0,0,4,1,0,0,"3024","SR渋谷"
"922",1,"","清水 太志郎清水","PG/SG","06:05",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,0,"3024","SR渋谷"
"923",2,"","秋葉 真司秋葉","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3024","SR渋谷"
"924",3,"","ファイ サンバファイ","C","15:51",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,1,1,1,1,0,0,0,5,0,0,1,"3024","SR渋谷"
"925",6,"〇","ロバート・サクレサクレ","C","35:06",8,3,11,"27.3%",0,1,"0.0%",2,4,"50.0%",1,10,11,0,3,0,2,1,0,3,1,8,"3024","SR渋谷"
"926",7,"","伊藤 駿伊藤","PG","09:05",4,2,3,"66.7%",0,0,"-",0,0,"-",0,0,0,1,1,0,0,0,1,0,0,3,"3024","SR渋谷"
"927",9,"〇","ベンドラメ 礼生ベンドラメ","PG","31:29",16,6,14,"42.9%",1,3,"33.3%",3,4,"75.0%",2,0,2,4,3,2,0,1,1,5,0,12,"3024","SR渋谷"
"928",14,"","杉浦 佑成杉浦","SF","14:23",9,3,6,"50.0%",3,5,"60.0%",0,0,"-",1,0,1,0,2,0,0,0,2,0,0,5,"3024","SR渋谷"
"929",22,"","長谷川 智也長谷川","SG","04:49",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,1,2,0,0,0,"3024","SR渋谷"
"930",24,"","広瀬 健太広瀬","SF","14:08",5,2,3,"66.7%",1,2,"50.0%",0,0,"-",0,0,0,1,4,2,0,0,1,1,0,3,"3024","SR渋谷"
"931",32,"〇","山内 盛久山内","PG/SG","15:28",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,5,2,2,0,1,1,1,0,6,"3024","SR渋谷"
"932",34,"〇","ライアン・ケリーケリー","SF/PF","34:17",10,2,6,"33.3%",0,1,"0.0%",6,8,"75.0%",0,5,5,3,1,3,2,0,1,6,0,16,"3024","SR渋谷"
"933",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",5,4,9,0,1,0,0,0,0,0,0,8,"3024","SR渋谷"
"934",NA,"","合計","","200:00",58,20,57,"35.1%",6,18,"33.3%",12,18,"66.7%",11,25,36,15,18,10,4,4,18,17,1,62,"3024","SR渋谷"
"935",7,"","野本 建吾野本","SF/PF","12:39",5,2,3,"66.7%",0,0,"-",1,2,"50.0%",2,4,6,1,0,0,0,0,0,1,0,10,"3024","秋田"
"936",9,"〇","白濱 僚祐白濱","SF","28:28",1,0,5,"0.0%",0,2,"0.0%",1,2,"50.0%",0,2,2,2,1,1,0,1,3,2,0,-1,"3024","秋田"
"937",13,"","成田 正弘成田","PG","14:37",5,2,5,"40.0%",0,1,"0.0%",1,2,"50.0%",2,1,3,0,1,2,0,1,2,1,0,5,"3024","秋田"
"938",15,"","下山 貴裕下山","PF","01:46",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3024","秋田"
"939",17,"〇","中山 拓哉中山","PG/SG","35:37",10,3,9,"33.3%",2,3,"66.7%",2,4,"50.0%",0,4,4,2,6,4,1,0,2,2,0,7,"3024","秋田"
"940",24,"","保岡 龍斗保岡","SG","07:01",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,2,0,0,2,"3024","秋田"
"941",33,"","俊野 達彦俊野","PG/SG","10:12",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-3,"3024","秋田"
"942",34,"〇","小野寺 祥太小野寺","PG","23:31",0,0,4,"0.0%",0,3,"0.0%",0,0,"-",1,4,5,3,3,2,0,0,4,3,0,3,"3024","秋田"
"943",40,"〇","ジャスティン・キーナンキーナン","PF/C","26:48",25,10,19,"52.6%",1,2,"50.0%",4,5,"80.0%",6,5,11,1,1,0,0,2,2,4,0,26,"3024","秋田"
"944",43,"〇","カディーム・コールビーコールビー","PF/C","29:53",15,5,11,"45.5%",0,0,"-",5,6,"83.3%",4,4,8,1,1,2,3,0,1,5,1,21,"3024","秋田"
"945",55,"","谷口 大智谷口","PF/C","09:28",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,0,0,1,0,0,1,0,0,-1,"3024","秋田"
"946",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,0,0,0,0,"3024","秋田"
"947",NA,"","合計","","200:00",63,23,62,"37.1%",3,14,"21.4%",14,21,"66.7%",15,27,42,10,16,12,4,4,17,18,1,69,"3024","秋田"
"948",0,"","ジェームズ・サザランドサザランド","SF","29:50",13,5,11,"45.5%",0,2,"0.0%",3,7,"42.9%",0,8,8,1,2,0,1,1,1,5,2,11,"3045","三河"
"949",4,"","狩俣 昌也狩俣","PG","18:22",6,2,4,"50.0%",2,4,"50.0%",0,0,"-",0,0,0,0,0,0,0,0,4,1,0,4,"3045","三河"
"950",5,"〇","アイザック・バッツバッツ","C","34:14",4,2,4,"50.0%",0,0,"-",0,0,"-",1,9,10,5,2,0,0,0,2,0,0,15,"3045","三河"
"951",8,"","村上 直村上","PG","00:20",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3045","三河"
"952",9,"","森川 正明森川","SF","01:59",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3045","三河"
"953",12,"","西川 貴之西川","SF","13:41",2,1,2,"50.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,1,0,0,0,2,"3045","三河"
"954",14,"〇","金丸 晃輔金丸","SG/SF","25:35",15,4,12,"33.3%",1,2,"50.0%",6,8,"75.0%",0,4,4,0,0,1,0,0,1,4,0,10,"3045","三河"
"955",16,"","松井 啓十郎松井","SG","08:47",2,1,2,"50.0%",0,0,"-",0,0,"-",1,1,2,1,1,0,0,0,0,0,0,3,"3045","三河"
"956",24,"〇","加藤 寿一加藤","SG","04:50",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,3,0,0,0,"3045","三河"
"957",32,"〇","桜木 ジェイアール桜木","PF","31:49",16,6,14,"42.9%",0,1,"0.0%",4,6,"66.7%",4,7,11,9,1,0,0,0,2,7,0,25,"3045","三河"
"958",46,"〇","生原 秀将生原","PG","30:33",16,6,12,"50.0%",3,6,"50.0%",1,1,"100.0%",1,2,3,2,2,2,0,0,4,1,0,15,"3045","三河"
"959",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,0,0,0,2,"3045","三河"
"960",NA,"","合計","","200:00",74,27,61,"44.3%",6,15,"40.0%",14,22,"63.6%",7,34,41,18,8,3,1,2,17,18,2,87,"3045","三河"
"961",0,"〇","満原 優樹満原","PF/C","10:56",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",1,3,4,2,1,0,0,0,3,1,0,6,"3045","SR渋谷"
"962",1,"","清水 太志郎清水","PG/SG","08:37",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,2,0,0,0,"3045","SR渋谷"
"963",2,"","秋葉 真司秋葉","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3045","SR渋谷"
"964",3,"","ファイ サンバファイ","C","12:59",5,2,7,"28.6%",1,4,"25.0%",0,0,"-",0,4,4,2,0,0,0,0,3,0,0,6,"3045","SR渋谷"
"965",6,"〇","ロバート・サクレサクレ","C","34:14",10,4,9,"44.4%",0,0,"-",2,4,"50.0%",3,7,10,1,1,3,0,0,1,2,1,16,"3045","SR渋谷"
"966",7,"","伊藤 駿伊藤","PG","04:26",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,0,1,0,-1,"3045","SR渋谷"
"967",9,"〇","ベンドラメ 礼生ベンドラメ","PG","25:19",7,2,11,"18.2%",0,3,"0.0%",3,3,"100.0%",0,0,0,2,1,0,0,0,2,1,0,-1,"3045","SR渋谷"
"968",14,"","杉浦 佑成杉浦","SF","14:23",3,1,5,"20.0%",0,4,"0.0%",1,2,"50.0%",0,2,2,0,0,0,0,0,0,1,0,0,"3045","SR渋谷"
"969",22,"","長谷川 智也長谷川","SG","12:21",6,2,6,"33.3%",1,1,"100.0%",1,2,"50.0%",0,2,2,2,0,0,0,0,2,1,0,5,"3045","SR渋谷"
"970",24,"〇","広瀬 健太広瀬","SF","21:10",5,2,6,"33.3%",1,4,"25.0%",0,0,"-",0,3,3,1,0,1,0,0,4,2,0,6,"3045","SR渋谷"
"971",32,"","山内 盛久山内","PG/SG","17:41",5,2,6,"33.3%",1,3,"33.3%",0,0,"-",2,1,3,1,1,0,0,0,0,0,0,4,"3045","SR渋谷"
"972",34,"〇","ライアン・ケリーケリー","SF/PF","37:54",21,6,13,"46.2%",0,4,"0.0%",9,9,"100.0%",1,9,10,3,1,1,2,1,1,8,0,29,"3045","SR渋谷"
"973",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,2,"3045","SR渋谷"
"974",NA,"","合計","","200:00",64,22,66,"33.3%",4,24,"16.7%",16,20,"80.0%",9,31,40,15,6,5,2,1,18,17,1,72,"3045","SR渋谷"
"975",0,"","ジェームズ・サザランドサザランド","SF","26:39",25,8,11,"72.7%",4,4,"100.0%",5,7,"71.4%",0,5,5,0,2,0,1,1,1,4,0,24,"3046","三河"
"976",4,"","狩俣 昌也狩俣","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3046","三河"
"977",5,"〇","アイザック・バッツバッツ","C","32:31",2,1,3,"33.3%",0,0,"-",0,0,"-",3,11,14,1,1,0,0,0,4,0,0,14,"3046","三河"
"978",8,"","村上 直村上","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3046","三河"
"979",9,"","森川 正明森川","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3046","三河"
"980",12,"","西川 貴之西川","SF","11:48",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,2,0,0,0,0,1,1,0,2,"3046","三河"
"981",14,"〇","金丸 晃輔金丸","SG/SF","27:57",6,1,8,"12.5%",1,2,"50.0%",3,4,"75.0%",0,0,0,1,1,1,0,0,1,3,0,-1,"3046","三河"
"982",16,"","松井 啓十郎松井","SG","12:03",4,2,6,"33.3%",0,1,"0.0%",0,0,"-",1,0,1,0,0,0,0,1,2,0,0,1,"3046","三河"
"983",24,"〇","加藤 寿一加藤","SG","15:56",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,1,0,1,0,0,0,0,0,6,"3046","三河"
"984",32,"〇","桜木 ジェイアール桜木","PF","33:08",24,9,16,"56.3%",0,1,"0.0%",6,8,"75.0%",2,7,9,4,3,0,0,0,3,9,0,25,"3046","三河"
"985",46,"〇","生原 秀将生原","PG","39:58",15,6,13,"46.2%",1,3,"33.3%",2,2,"100.0%",0,3,3,6,1,1,1,0,0,3,0,18,"3046","三河"
"986",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,0,3,0,2,0,0,0,0,0,0,1,"3046","三河"
"987",NA,"","合計","","200:00",76,27,58,"46.6%",6,11,"54.5%",16,21,"76.2%",10,30,40,15,10,3,2,2,12,20,0,90,"3046","三河"
"988",0,"〇","満原 優樹満原","PF/C","26:26",5,2,6,"33.3%",1,2,"50.0%",0,0,"-",1,3,4,2,0,1,0,0,2,1,0,8,"3046","SR渋谷"
"989",1,"","清水 太志郎清水","PG/SG","04:12",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3046","SR渋谷"
"990",2,"","秋葉 真司秋葉","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3046","SR渋谷"
"991",3,"","ファイ サンバファイ","C","07:12",4,1,4,"25.0%",1,2,"50.0%",1,2,"50.0%",1,0,1,0,0,0,0,1,3,1,0,1,"3046","SR渋谷"
"992",6,"〇","ロバート・サクレサクレ","C","35:48",15,6,10,"60.0%",0,0,"-",3,4,"75.0%",0,4,4,1,1,2,0,0,1,2,0,16,"3046","SR渋谷"
"993",7,"","伊藤 駿伊藤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3046","SR渋谷"
"994",9,"〇","ベンドラメ 礼生ベンドラメ","PG","28:33",9,4,9,"44.4%",1,3,"33.3%",0,0,"-",1,1,2,4,2,0,0,1,4,0,0,8,"3046","SR渋谷"
"995",14,"","杉浦 佑成杉浦","SF","17:06",5,1,6,"16.7%",1,4,"25.0%",2,2,"100.0%",0,3,3,1,1,0,1,0,2,1,0,4,"3046","SR渋谷"
"996",22,"","長谷川 智也長谷川","SG","01:04",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3046","SR渋谷"
"997",24,"〇","広瀬 健太広瀬","SF","25:55",8,3,5,"60.0%",2,2,"100.0%",0,0,"-",0,1,1,0,0,1,0,0,3,1,0,8,"3046","SR渋谷"
"998",32,"","山内 盛久山内","PG/SG","16:09",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,3,0,0,0,0,2,0,0,1,"3046","SR渋谷"
"999",34,"〇","ライアン・ケリーケリー","SF/PF","37:35",25,7,16,"43.8%",3,4,"75.0%",8,8,"100.0%",0,8,8,4,3,1,1,0,3,6,1,27,"3046","SR渋谷"
"1000",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,2,5,0,0,0,0,0,0,0,0,5,"3046","SR渋谷"
"1001",NA,"","合計","","200:00",71,24,59,"40.7%",9,18,"50.0%",14,16,"87.5%",6,22,28,15,7,5,2,2,20,12,1,77,"3046","SR渋谷"
"1002",0,"〇","満原 優樹満原","PF/C","16:35",4,2,4,"50.0%",0,0,"-",0,0,"-",2,3,5,0,0,0,0,0,2,0,0,7,"3051","SR渋谷"
"1003",1,"","清水 太志郎清水","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3051","SR渋谷"
"1004",2,"","秋葉 真司秋葉","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3051","SR渋谷"
"1005",3,"","ファイ サンバファイ","C","08:23",6,2,5,"40.0%",2,2,"100.0%",0,0,"-",0,0,0,1,0,0,0,0,4,0,0,4,"3051","SR渋谷"
"1006",6,"〇","ロバート・サクレサクレ","C","32:40",14,5,15,"33.3%",0,0,"-",4,5,"80.0%",2,8,10,1,0,1,3,0,1,3,0,18,"3051","SR渋谷"
"1007",7,"","伊藤 駿伊藤","PG","16:09",0,0,3,"0.0%",0,0,"-",0,0,"-",0,1,1,1,0,1,0,0,0,1,0,0,"3051","SR渋谷"
"1008",9,"〇","ベンドラメ 礼生ベンドラメ","PG","26:33",2,1,7,"14.3%",0,2,"0.0%",0,0,"-",0,1,1,0,1,0,0,0,3,0,0,-4,"3051","SR渋谷"
"1009",14,"〇","杉浦 佑成杉浦","SF","14:29",5,1,4,"25.0%",0,1,"0.0%",3,3,"100.0%",0,1,1,0,0,0,0,0,1,1,0,3,"3051","SR渋谷"
"1010",22,"","長谷川 智也長谷川","SG","14:29",7,3,4,"75.0%",1,2,"50.0%",0,0,"-",0,1,1,1,0,0,0,0,2,2,0,8,"3051","SR渋谷"
"1011",24,"","広瀬 健太広瀬","SF","23:35",6,2,3,"66.7%",2,3,"66.7%",0,0,"-",1,2,3,2,1,1,1,0,2,0,0,11,"3051","SR渋谷"
"1012",32,"","山内 盛久山内","PG/SG","12:01",4,2,4,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,1,0,0,0,1,1,1,0,3,"3051","SR渋谷"
"1013",34,"〇","ライアン・ケリーケリー","SF/PF","35:06",13,6,15,"40.0%",0,3,"0.0%",1,5,"20.0%",1,6,7,8,2,3,1,2,5,5,0,17,"3051","SR渋谷"
"1014",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,4,5,0,2,0,0,0,0,0,0,3,"3051","SR渋谷"
"1015",NA,"","合計","","200:00",61,24,64,"37.5%",5,14,"35.7%",8,13,"61.5%",7,27,34,15,6,6,5,3,21,13,0,70,"3051","SR渋谷"
"1016",1,"","小島 元基小島","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3051","A東京"
"1017",2,"","齋藤 拓実齋藤","PG","14:27",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,1,1,0,0,1,1,0,0,"3051","A東京"
"1018",3,"〇","安藤 誓哉安藤","PG","25:30",2,1,4,"25.0%",0,0,"-",0,0,"-",1,1,2,3,3,0,0,1,2,2,0,1,"3051","A東京"
"1019",6,"〇","馬場 雄大馬場","SF","31:08",4,2,11,"18.2%",0,3,"0.0%",0,0,"-",0,7,7,2,0,0,1,1,1,2,0,5,"3051","A東京"
"1020",7,"","正中 岳城正中","SG","09:34",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,2,2,2,0,0,0,0,3,0,0,7,"3051","A東京"
"1021",10,"","ザック・バランスキーバランスキー","SF/PF","20:03",8,3,6,"50.0%",1,3,"33.3%",1,2,"50.0%",1,3,4,0,1,0,0,0,1,1,0,7,"3051","A東京"
"1022",13,"〇","菊地 祥平菊地","SF","19:15",8,2,3,"66.7%",0,0,"-",4,4,"100.0%",0,1,1,4,1,0,0,0,2,2,0,11,"3051","A東京"
"1023",15,"〇","竹内 譲次竹内","PF/C","22:44",7,1,6,"16.7%",1,2,"50.0%",4,4,"100.0%",0,5,5,3,0,0,1,1,1,2,0,11,"3051","A東京"
"1024",24,"","田中 大貴田中","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3051","A東京"
"1025",51,"","ミルコ・ビエリツァビエリツァ","PF","24:31",15,6,15,"40.0%",0,1,"0.0%",3,5,"60.0%",6,5,11,0,1,1,0,1,1,8,0,15,"3051","A東京"
"1026",53,"〇","アレックス・カークカーク","C","32:48",15,5,13,"38.5%",0,2,"0.0%",5,6,"83.3%",2,8,10,2,1,0,1,1,1,3,1,18,"3051","A東京"
"1027",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3051","A東京"
"1028",NA,"","合計","","200:00",62,21,61,"34.4%",3,13,"23.1%",17,21,"81.0%",12,34,46,17,8,2,3,5,13,21,1,78,"3051","A東京"
"1029",0,"〇","満原 優樹満原","PF/C","24:44",6,3,6,"50.0%",0,1,"0.0%",0,0,"-",1,9,10,1,1,0,0,0,3,0,0,13,"3060","SR渋谷"
"1030",1,"","清水 太志郎清水","PG/SG","05:32",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,1,1,0,0,0,0,0,-1,"3060","SR渋谷"
"1031",2,"","秋葉 真司秋葉","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3060","SR渋谷"
"1032",3,"","ファイ サンバファイ","C","11:27",0,0,2,"0.0%",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,2,1,0,0,"3060","SR渋谷"
"1033",6,"〇","ロバート・サクレサクレ","C","27:26",20,9,15,"60.0%",0,0,"-",2,3,"66.7%",1,3,4,2,2,0,4,0,4,4,5,21,"3060","SR渋谷"
"1034",7,"","伊藤 駿伊藤","PG","13:50",4,2,3,"66.7%",0,1,"0.0%",0,0,"-",0,1,1,1,2,0,0,0,1,0,0,3,"3060","SR渋谷"
"1035",9,"〇","ベンドラメ 礼生ベンドラメ","PG","24:39",5,2,7,"28.6%",1,3,"33.3%",0,0,"-",0,2,2,7,1,0,0,1,3,0,0,8,"3060","SR渋谷"
"1036",14,"〇","杉浦 佑成杉浦","SF","09:01",0,0,2,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,3,0,0,-1,"3060","SR渋谷"
"1037",22,"","長谷川 智也長谷川","SG","20:39",3,1,4,"25.0%",1,4,"25.0%",0,0,"-",0,3,3,3,1,0,0,0,3,2,0,5,"3060","SR渋谷"
"1038",24,"","広瀬 健太広瀬","SF","18:36",9,3,8,"37.5%",1,4,"25.0%",2,3,"66.7%",1,2,3,1,1,3,0,0,4,2,0,9,"3060","SR渋谷"
"1039",32,"","山内 盛久山内","PG/SG","07:17",6,2,2,"100.0%",1,1,"100.0%",1,2,"50.0%",0,3,3,2,0,0,0,0,3,1,0,10,"3060","SR渋谷"
"1040",34,"〇","ライアン・ケリーケリー","SF/PF","36:49",26,12,24,"50.0%",1,5,"20.0%",1,2,"50.0%",1,3,4,6,0,0,0,0,1,2,1,23,"3060","SR渋谷"
"1041",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,1,0,0,0,0,0,0,3,"3060","SR渋谷"
"1042",NA,"","合計","","200:00",79,34,74,"45.9%",5,20,"25.0%",6,10,"60.0%",8,29,37,23,10,4,4,1,27,12,6,93,"3060","SR渋谷"
"1043",0,"","細谷 将司細谷","PG","16:11",6,2,5,"40.0%",2,4,"50.0%",0,0,"-",0,1,1,0,1,0,0,0,2,0,0,3,"3060","横浜"
"1044",1,"〇","川村 卓也川村","SG","32:53",16,4,10,"40.0%",2,4,"50.0%",6,8,"75.0%",2,2,4,2,4,3,0,0,3,9,0,13,"3060","横浜"
"1045",2,"","高島 一貴高島","SG","07:14",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,1,0,1,"3060","横浜"
"1046",7,"","橋本 尚明橋本","SG","03:29",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3060","横浜"
"1047",8,"〇","アマンゼ・エゲケゼエゲケゼ","SF","34:54",19,7,15,"46.7%",1,4,"25.0%",4,5,"80.0%",2,1,3,1,0,1,0,0,2,4,0,15,"3060","横浜"
"1048",10,"","ハンター・コートコート","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3060","横浜"
"1049",12,"〇","ジャボン・マックレアマックレア","PF/C","35:12",25,8,16,"50.0%",0,0,"-",9,11,"81.8%",3,8,11,1,1,0,1,3,3,8,0,27,"3060","横浜"
"1050",21,"〇","田渡 凌田渡","PG","29:19",15,5,10,"50.0%",0,1,"0.0%",5,6,"83.3%",1,5,6,5,2,3,0,0,1,3,0,21,"3060","横浜"
"1051",25,"","竹田 謙竹田","SG","15:41",0,0,1,"0.0%",0,0,"-",0,0,"-",0,4,4,1,1,0,0,0,0,1,0,3,"3060","横浜"
"1052",32,"〇","エドワード・モリスモリス","PF","24:14",3,1,6,"16.7%",0,0,"-",1,2,"50.0%",1,8,9,1,0,0,0,1,1,1,0,7,"3060","横浜"
"1053",81,"","小原 翼小原","PF","00:53",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3060","横浜"
"1054",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"3060","横浜"
"1055",NA,"","合計","","200:00",84,27,64,"42.2%",5,14,"35.7%",25,32,"78.1%",10,31,41,11,9,7,1,4,12,27,0,91,"3060","横浜"
"1056",0,"〇","満原 優樹満原","PF/C","17:45",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",3,5,8,1,0,0,0,1,0,1,0,6,"3061","SR渋谷"
"1057",1,"","清水 太志郎清水","PG/SG","10:39",2,1,4,"25.0%",0,2,"0.0%",0,0,"-",1,1,2,3,1,0,0,0,1,0,0,3,"3061","SR渋谷"
"1058",2,"","秋葉 真司秋葉","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3061","SR渋谷"
"1059",3,"","ファイ サンバファイ","C","02:37",2,1,1,"100.0%",0,0,"-",0,0,"-",0,2,2,0,2,0,0,0,2,0,0,2,"3061","SR渋谷"
"1060",6,"〇","ロバート・サクレサクレ","C","31:00",26,8,11,"72.7%",0,0,"-",10,15,"66.7%",3,8,11,3,1,3,0,0,4,10,3,34,"3061","SR渋谷"
"1061",7,"","伊藤 駿伊藤","PG","07:21",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,1,0,0,0,0,0,1,"3061","SR渋谷"
"1062",9,"〇","ベンドラメ 礼生ベンドラメ","PG","31:21",12,5,11,"45.5%",0,4,"0.0%",2,2,"100.0%",2,3,5,7,3,1,0,1,1,5,0,16,"3061","SR渋谷"
"1063",14,"〇","杉浦 佑成杉浦","SF","17:49",8,3,8,"37.5%",2,7,"28.6%",0,0,"-",0,2,2,1,1,0,0,0,1,0,0,5,"3061","SR渋谷"
"1064",22,"","長谷川 智也長谷川","SG","01:25",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,3,0,0,0,"3061","SR渋谷"
"1065",24,"","広瀬 健太広瀬","SF","23:04",6,2,6,"33.3%",0,2,"0.0%",2,2,"100.0%",1,5,6,2,0,2,0,1,2,2,0,12,"3061","SR渋谷"
"1066",32,"","山内 盛久山内","PG/SG","22:21",3,1,7,"14.3%",1,6,"16.7%",0,0,"-",3,0,3,3,2,1,0,0,1,2,0,2,"3061","SR渋谷"
"1067",34,"〇","ライアン・ケリーケリー","SF/PF","34:38",18,6,14,"42.9%",0,2,"0.0%",6,6,"100.0%",0,5,5,4,2,0,1,0,1,5,1,18,"3061","SR渋谷"
"1068",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,1,0,0,0,0,0,0,1,"3061","SR渋谷"
"1069",NA,"","合計","","200:00",77,27,65,"41.5%",3,25,"12.0%",20,25,"80.0%",15,31,46,24,13,8,1,3,16,25,4,100,"3061","SR渋谷"
"1070",0,"","細谷 将司細谷","PG","21:48",19,7,9,"77.8%",4,6,"66.7%",1,1,"100.0%",0,1,1,2,2,0,0,0,1,2,0,18,"3061","横浜"
"1071",1,"〇","川村 卓也川村","SG","29:54",10,3,12,"25.0%",2,7,"28.6%",2,2,"100.0%",0,2,2,7,1,1,0,1,5,3,0,10,"3061","横浜"
"1072",2,"〇","高島 一貴高島","SG","12:41",4,2,5,"40.0%",0,1,"0.0%",0,0,"-",1,0,1,1,0,1,0,0,2,1,0,4,"3061","横浜"
"1073",7,"","橋本 尚明橋本","SG","10:06",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,3,"3061","横浜"
