"","1Q.A","2Q.A","3Q.A","4Q.A","F.A","2POINTSFGM.A","2POINTSFGA.A","2POINTSFGR.A","3POINTSFGM.A","3POINTSFGA.A","3POINTSFGR.A","FREE-THROWSM.A","FREE-THROWSA.A","FREE-THROWSR.A","OFFENSIVEREBOUNDS.A","DEFENSIVEREBOUNDS.A","TOTALREBOUNDS.A","ASSIST.A","TURNOVER.A","STEALS.A","BLOCKS.A","FOULS.A","FASTBREAKPOINTS.A","BIGGESTLEAD.A","POINTSINTHEPAINT.A","POINTSFROMTURNOVER.A","SECONDCHANCEPOINTS.A","BIGGESTSCORINGRUN.A","1Q.B","2Q.B","3Q.B","4Q.B","F.B","2POINTSFGM.B","2POINTSFGA.B","2POINTSFGR.B","3POINTSFGM.B","3POINTSFGA.B","3POINTSFGR.B","FREE-THROWSM.B","FREE-THROWSA.B","FREE-THROWSR.B","OFFENSIVEREBOUNDS.B","DEFENSIVEREBOUNDS.B","TOTALREBOUNDS.B","ASSIST.B","TURNOVER.B","STEALS.B","BLOCKS.B","FOULS.B","FASTBREAKPOINTS.B","BIGGESTLEAD.B","POINTSINTHEPAINT.B","POINTSFROMTURNOVER.B","SECONDCHANCEPOINTS.B","BIGGESTSCORINGRUN.B","GAMEIDX","DATE","SHEDULEKEY","TEAM.A","TEAM.B","ISHOME.A","ISHOME.B","EX1.A","EX1.B","EX2.A","EX2.B","EX3.A","EX3.B"
"843","10","16","20","15","61","24","50","48%","1","13","7.7%","10","13","76.9%","9","16","25","12","14","7","1","18","2","0","30","8","8","8-0(30-20)","27","16","29","17","89","30","50","60%","6","12","50%","11","14","78.6%","10","27","37","21","15","11","1","16","14","31","46","23","9","9-0(39-20)",3,"10.07","1601","ëÂç„","éOâÕ",FALSE,TRUE,0,0,0,0,0,0
"844","10","20","18","21","69","19","46","41.3%","9","18","50%","4","5","80%","6","21","27","19","11","4","3","19","10","1","22","7","9","7-0(45-37)","23","22","15","21","81","26","41","63.4%","6","20","30%","11","18","61.1%","12","30","42","14","12","5","3","14","5","18","26","3","15","8-0(10-3)",4,"10.08","1602","ëÂç„","éOâÕ",FALSE,TRUE,0,0,0,0,0,0
"845","20","14","14","24","72","26","50","52%","3","21","14.3%","11","20","55%","15","24","39","17","11","7","4","24","6","16","46","15","7","14-0(70-66)","7","23","23","25","78","20","39","51.3%","6","17","35.3%","20","30","66.7%","9","33","42","15","16","6","5","23","3","10","34","13","11","8-0(34-31)",5,"10.14","1623","ëÂç„","ìáç™",TRUE,FALSE,0,0,0,0,0,0
"846","19","22","29","14","84","23","49","46.9%","7","18","38.9%","17","25","68%","15","28","43","22","11","11","1","14","17","20","44","20","12","7-0(49-35)","18","13","19","25","75","18","42","42.9%","11","20","55%","6","12","50%","6","27","33","21","14","5","2","23","13","0","22","12","3","9-0(80-72)",6,"10.15","1624","ëÂç„","ìáç™",TRUE,FALSE,0,0,0,0,0,0
"847","29","19","16","20","84","21","41","51.2%","11","21","52.4%","9","15","60%","15","31","46","24","15","7","5","23","12","24","36","18","16","11-0(7-19)","14","15","19","20","68","16","37","43.2%","9","25","36%","9","15","60%","11","18","29","17","11","8","2","17","9","0","30","20","5","8-0(39-55)",7,"10.21","1629","ëÂç„","êÁót",FALSE,TRUE,0,0,0,0,0,0
"848","20","12","15","23","70","18","45","40%","6","20","30%","16","21","76.2%","12","33","45","16","17","6","3","25","6","12","32","9","12","14-0(2-14)","12","24","20","21","77","23","43","53.5%","4","22","18.2%","19","27","70.4%","9","32","41","16","13","5","3","20","12","15","34","14","3","10-0(24-22)",8,"10.22","1630","ëÂç„","êÁót",FALSE,TRUE,0,0,0,0,0,0
"849","18","17","20","12","67","21","43","48.8%","4","19","21.1%","13","17","76.5%","10","19","29","15","14","10","0","17","7","1","34","8","18","6-0(15-16)","23","21","18","21","83","23","41","56.1%","8","21","38.1%","13","13","100%","10","28","38","26","16","7","8","16","9","18","38","15","14","8-0(44-33)",9,"10.25","1651","ëÂç„","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"850","23","18","23","23","87","24","48","50%","9","17","52.9%","12","17","70.6%","13","33","46","24","17","3","2","18","4","19","42","4","15","8-0(87-68)","22","14","16","18","70","21","49","42.9%","4","21","19%","16","19","84.2%","12","23","35","14","8","12","5","16","8","5","26","18","12","5-0(0-5)",10,"10.28","1668","ëÂç„","êºã{",TRUE,FALSE,0,0,0,0,0,0
"851","18","17","17","11","63","17","38","44.7%","6","20","30%","11","18","61.1%","13","27","40","20","20","8","3","19","5","9","26","10","6","9-0(9-0)","13","25","13","18","69","26","54","48.1%","2","13","15.4%","11","15","73.3%","14","25","39","12","11","12","2","18","12","9","32","22","14","8-0(58-67)",11,"10.29","1669","ëÂç„","êºã{",TRUE,FALSE,0,0,0,0,0,0
"852","19","12","23","19","86","24","53","45.3%","9","20","45%","11","17","64.7%","11","26","37","27","11","5","3","24","2","5","38","14","4","7-0(54-57)","19","15","24","15","87","26","42","61.9%","5","20","25%","20","25","80%","6","29","35","24","12","7","1","19","4","10","46","7","5","10-0(40-49)",12,"11.03","1682","ëÂç„","éOâÕ",TRUE,FALSE,13,14,0,0,0,0
"853","12","22","10","21","65","24","52","46.2%","4","18","22.2%","5","7","71.4%","12","20","32","20","4","8","1","19","8","4","34","16","13","6-0(8-4)","15","24","23","17","79","24","39","61.5%","6","15","40%","13","20","65%","8","31","39","18","12","2","4","10","2","19","34","6","6","10-0(12-22)",13,"11.04","1683","ëÂç„","éOâÕ",TRUE,FALSE,0,0,0,0,0,0
"854","14","15","19","18","66","18","37","48.6%","5","18","27.8%","15","20","75%","10","21","31","18","14","7","2","21","4","4","28","10","2","6-0(19-23)","16","24","24","20","84","20","36","55.6%","9","23","39.1%","17","20","85%","11","21","32","20","12","11","1","17","6","24","30","22","13","11-0(35-27)",14,"11.11","1704","ëÂç„","ãûìs",FALSE,TRUE,0,0,0,0,0,0
"855","25","12","20","18","75","15","30","50%","11","26","42.3%","12","18","66.7%","7","22","29","18","17","7","2","27","7","7","20","13","9","8-0(23-30)","23","16","12","30","81","18","39","46.2%","7","27","25.9%","24","31","77.4%","21","23","44","21","14","9","1","21","4","9","30","21","10","10-0(33-30)",15,"11.12","1705","ëÂç„","ãûìs",FALSE,TRUE,0,0,0,0,0,0
"856","16","26","16","21","79","26","54","48.1%","7","17","41.2%","6","6","100%","10","36","46","22","10","9","5","21","3","30","46","8","19","12-0(22-36)","16","11","11","16","54","15","46","32.6%","5","23","21.7%","9","16","56.3%","15","27","42","13","12","5","4","14","6","5","28","9","12","5-0(5-0)",16,"11.18","1714","ëÂç„","éOâì",FALSE,TRUE,0,0,0,0,0,0
"857","12","24","15","16","67","23","52","44.2%","4","12","33.3%","9","11","81.8%","9","28","37","14","11","5","2","19","0","3","34","10","8","11-0(30-27)","25","9","17","17","68","13","36","36.1%","10","19","52.6%","12","19","63.2%","8","29","37","16","13","7","0","13","2","14","22","9","8","6-0(22-10)",17,"11.19","1715","ëÂç„","éOâì",FALSE,TRUE,0,0,0,0,0,0
"858","18","16","14","30","78","16","41","39%","9","22","40.9%","19","26","73.1%","8","34","42","20","14","7","4","22","11","9","30","13","11","10-0(46-40)","16","15","19","22","72","16","51","31.4%","7","19","36.8%","19","22","86.4%","13","33","46","13","14","9","3","24","10","4","20","8","4","7-0(34-38)",18,"12.01","1740","ëÂç„","êºã{",TRUE,FALSE,0,0,0,0,0,0
"859","24","19","17","10","70","18","39","46.2%","8","25","32%","10","13","76.9%","15","32","47","18","15","4","4","18","7","18","26","8","14","11-0(29-15)","15","14","17","17","63","15","51","29.4%","8","19","42.1%","9","9","100%","13","26","39","12","9","7","3","21","3","5","22","13","5","7-0(60-53)",19,"12.02","1741","ëÂç„","êºã{",TRUE,FALSE,0,0,0,0,0,0
"860","11","11","20","13","55","18","48","37.5%","2","9","22.2%","13","17","76.5%","5","18","23","13","14","7","5","12","5","0","18","9","4","8-0(48-24)","28","20","24","27","99","28","42","66.7%","10","23","43.5%","13","14","92.9%","10","30","40","30","12","7","5","16","15","44","50","18","10","14-0(48-16)",20,"12.09","1746","ëÂç„","Aìåãû",FALSE,TRUE,0,0,0,0,0,0
"861","16","17","14","22","69","26","55","47.3%","2","13","15.4%","11","13","84.6%","12","25","37","15","13","9","3","16","9","1","42","15","11","10-0(40-33)","23","19","22","15","79","25","46","54.3%","7","17","41.2%","8","13","61.5%","8","29","37","20","14","6","6","15","13","22","30","16","15","12-0(16-5)",21,"12.10","1747","ëÂç„","Aìåãû",FALSE,TRUE,0,0,0,0,0,0
"862","17","11","15","20","63","20","40","50%","4","16","25%","11","15","73.3%","8","26","34","12","16","7","5","19","7","4","28","14","6","8-0(59-60)","17","15","17","18","67","18","50","36%","6","20","30%","13","16","81.3%","19","24","43","19","12","6","2","16","4","10","18","15","21","8-0(28-38)",22,"12.16","1776","ëÂç„","SRèaíJ",TRUE,FALSE,0,0,0,0,0,0
"863","15","15","15","13","58","16","44","36.4%","5","15","33.3%","11","15","73.3%","6","21","27","12","12","7","1","19","4","2","30","10","1","13-0(39-55)","34","21","11","26","92","26","42","61.9%","9","29","31%","13","17","76.5%","15","32","47","22","10","4","1","18","7","37","42","14","17","12-0(3-13)",23,"12.17","1777","ëÂç„","SRèaíJ",TRUE,FALSE,0,0,0,0,0,0
"864","22","6","19","16","63","16","41","39%","6","17","35.3%","13","21","61.9%","8","24","32","19","14","9","2","21","9","9","26","10","9","5-0(36-32)","13","17","14","18","62","19","39","48.7%","3","22","13.6%","15","24","62.5%","14","33","47","16","18","10","3","21","5","4","22","5","15","9-0(24-28)",24,"12.20","1786","ëÂç„","é†âÍ",TRUE,FALSE,0,0,0,0,0,0
"865","12","21","15","25","73","23","40","57.5%","4","25","16%","15","16","93.8%","10","19","29","19","16","13","1","12","4","0","34","14","8","10-0(23-22)","23","18","28","20","89","25","38","65.8%","9","24","37.5%","12","13","92.3%","10","27","37","19","20","10","1","15","11","24","38","25","9","10-0(72-48)",25,"12.22","1795","ëÂç„","êÏçË",FALSE,TRUE,0,0,0,0,0,0
"866","12","15","26","18","71","16","44","36.4%","8","18","44.4%","15","23","65.2%","14","27","41","25","12","3","5","15","11","0","22","4","6","10-0(57-47)","25","20","23","11","79","30","58","51.7%","3","14","21.4%","10","11","90.9%","11","29","40","24","7","10","0","16","8","22","50","15","10","8-0(8-0)",26,"12.23","1796","ëÂç„","êÏçË",FALSE,TRUE,0,0,0,0,0,0
"867","20","22","15","25","82","23","46","50%","7","21","33.3%","15","17","88.2%","8","25","33","18","4","10","2","20","7","22","30","18","7","14-0(22-16)","16","13","18","13","60","18","37","48.6%","5","23","21.7%","9","15","60%","14","30","44","13","16","3","1","18","4","8","34","8","14","8-0(8-16)",27,"12.29","1819","ëÂç„","ãûìs",TRUE,FALSE,0,0,0,0,0,0
"868","15","16","17","17","65","22","45","48.9%","4","13","30.8%","9","11","81.8%","11","17","28","15","13","5","1","24","3","0","22","0","14","6-0(31-39)","24","17","23","17","81","22","38","57.9%","6","17","35.3%","19","23","82.6%","12","18","30","21","11","5","5","15","5","19","38","16","18","7-0(0-7)",28,"12.30","1820","ëÂç„","ãûìs",TRUE,FALSE,0,0,0,0,0,0
"869","5","17","14","15","51","10","33","30.3%","6","17","35.3%","13","23","56.5%","12","20","32","12","18","9","1","17","3","0","10","14","9","9-0(18-23)","18","19","20","15","72","15","35","42.9%","10","23","43.5%","12","18","66.7%","15","25","40","18","15","13","1","23","4","28","24","19","22","10-0(22-44)",29,"1.19","1841","ëÂç„","óÆãÖ",TRUE,FALSE,0,0,0,0,0,0
"870","17","17","16","19","69","21","41","51.2%","4","16","25%","15","20","75%","10","20","30","12","10","3","5","16","3","2","30","9","6","8-0(48-60)","26","23","18","14","81","23","43","53.5%","8","22","36.4%","11","15","73.3%","16","25","41","20","10","6","3","22","4","22","28","16","17","13-0(34-56)",30,"1.20","1842","ëÂç„","óÆãÖ",TRUE,FALSE,0,0,0,0,0,0
"871","16","12","29","13","70","20","47","42.6%","5","19","26.3%","15","19","78.9%","12","38","50","15","15","4","4","20","3","12","28","13","12","11-0(48-59)","18","17","13","10","58","18","51","35.3%","3","15","20%","13","18","72.2%","10","30","40","12","11","8","6","19","14","7","30","9","4","9-0(13-8)",31,"1.27","1859","ëÂç„","ìáç™",FALSE,TRUE,0,0,0,0,0,0
"872","29","29","14","12","84","21","38","55.3%","10","18","55.6%","12","13","92.3%","2","26","28","20","16","10","2","22","9","27","30","21","5","11-0(14-29)","15","18","17","21","71","19","35","54.3%","6","19","31.6%","15","22","68.2%","7","24","31","19","16","9","1","20","16","0","30","17","4","10-0(58-72)",32,"1.28","1860","ëÂç„","ìáç™",FALSE,TRUE,0,0,0,0,0,0
"873","15","17","23","26","81","26","48","54.2%","2","17","11.8%","23","29","79.3%","9","40","49","19","16","8","4","19","17","24","42","21","6","15-0(51-73)","16","17","13","11","57","14","47","29.8%","6","22","27.3%","11","15","73.3%","10","32","42","12","17","8","2","27","2","7","12","6","10","8-0(8-2)",33,"2.04","1873","ëÂç„","êºã{",FALSE,TRUE,0,0,0,0,0,0
"874","27","24","18","32","101","27","47","57.4%","7","20","35%","26","34","76.5%","14","23","37","29","13","10","4","25","13","25","42","24","15","9-0(6-12)","15","22","17","27","81","23","47","48.9%","5","12","41.7%","20","23","87%","7","24","31","15","19","5","0","28","3","3","30","10","7","6-0(6-3)",34,"2.05","1874","ëÂç„","êºã{",FALSE,TRUE,0,0,0,0,0,0
"875","14","15","12","7","48","19","43","44.2%","1","14","7.1%","7","10","70%","6","29","35","6","13","2","5","10","4","0","32","2","4","6-0(10-14)","17","20","21","23","81","23","55","41.8%","9","25","36%","8","10","80%","17","31","48","23","3","10","1","12","4","33","26","15","17","15-0(45-76)",35,"2.10","1893","ëÂç„","ì»ñÿ",TRUE,FALSE,0,0,0,0,0,0
"876","14","25","24","16","79","25","41","61%","7","14","50%","8","9","88.9%","6","19","25","22","19","6","3","16","6","3","44","13","4","8-0(12-10)","23","17","23","28","91","29","47","61.7%","8","16","50%","9","16","56.3%","10","18","28","26","13","11","2","18","20","12","48","25","10","11-0(14-23)",36,"2.11","1894","ëÂç„","ì»ñÿ",TRUE,FALSE,0,0,0,0,0,0
"877","19","26","17","29","91","26","39","66.7%","10","29","34.5%","9","12","75%","12","18","30","27","13","10","2","20","10","17","42","17","13","11-0(57-72)","18","16","23","23","80","21","41","51.2%","9","16","56.3%","11","20","55%","12","22","34","19","19","10","0","19","8","3","28","19","7","6-0(47-55)",37,"2.17","1911","ëÂç„","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"878","14","23","11","16","64","17","47","36.2%","6","18","33.3%","12","15","80%","15","31","46","19","18","6","4","23","6","10","30","11","11","10-0(20-30)","18","11","17","27","73","21","47","44.7%","4","15","26.7%","19","24","79.2%","7","28","35","17","10","7","5","18","11","13","30","17","3","9-0(38-37)",38,"2.18","1912","ëÂç„","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"879","10","19","13","24","66","17","50","34%","5","13","38.5%","17","24","70.8%","14","20","34","17","11","7","3","21","5","4","32","14","15","10-0(15-18)","15","14","17","32","78","15","35","42.9%","10","20","50%","18","24","75%","10","33","43","21","18","5","2","21","4","13","22","8","9","7-0(7-0)",39,"3.02","1931","ëÂç„","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"880","10","17","7","18","52","14","44","31.8%","4","15","26.7%","12","18","66.7%","12","28","40","13","17","6","2","15","7","8","24","11","5","8-0(4-10)","9","10","27","14","60","15","35","42.9%","7","31","22.6%","9","14","64.3%","14","34","48","17","17","10","4","18","12","15","26","17","6","10-0(29-27)",40,"3.03","1932","ëÂç„","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"881","26","20","23","30","99","26","41","63.4%","9","25","36%","20","24","83.3%","10","31","41","28","16","6","1","20","11","17","36","14","13","12-0(56-45)","14","31","16","24","85","26","45","57.8%","4","17","23.5%","21","26","80.8%","3","22","25","23","14","6","2","25","7","3","44","19","2","14-0(42-39)",41,"3.09","1947","ëÂç„","ïxéR",TRUE,FALSE,0,0,0,0,0,0
"882","27","24","14","27","92","21","44","47.7%","10","22","45.5%","20","24","83.3%","13","35","48","25","16","6","6","21","13","13","36","10","12","8-0(73-63)","22","17","22","21","82","17","41","41.5%","10","28","35.7%","18","26","69.2%","12","25","37","22","11","8","2","23","16","0","26","14","9","8-0(51-47)",42,"3.10","1948","ëÂç„","ïxéR",TRUE,FALSE,0,0,0,0,0,0
"883","22","21","20","16","79","24","44","54.5%","7","22","31.8%","10","14","71.4%","13","26","39","16","12","5","2","29","9","5","46","14","15","4-0(4-0)","24","23","15","23","85","18","37","48.6%","9","22","40.9%","22","33","66.7%","14","25","39","20","12","9","4","18","7","9","34","16","10","8-0(68-77)",43,"3.17","1963","ëÂç„","ãûìs",TRUE,FALSE,0,0,0,0,0,0
"884","8","25","24","25","82","28","49","57.1%","5","25","20%","11","12","91.7%","14","20","34","17","11","7","0","19","13","0","40","11","8","7-0(35-40)","18","22","24","25","89","17","31","54.8%","11","22","50%","22","25","88%","7","26","33","21","15","7","1","14","4","14","30","11","7","11-0(0-11)",44,"3.18","1964","ëÂç„","ãûìs",TRUE,FALSE,0,0,0,0,0,0
"885","16","11","19","24","70","18","42","42.9%","6","16","37.5%","16","23","69.6%","8","26","34","16","16","3","1","20","6","2","22","8","7","7-0(59-42)","21","17","30","18","86","13","33","39.4%","14","31","45.2%","18","24","75%","11","28","39","20","11","10","2","22","12","24","18","24","11","8-0(35-20)",45,"3.24","1979","ëÂç„","ñºå√âÆD",FALSE,TRUE,0,0,0,0,0,0
"886","24","14","17","16","71","21","45","46.7%","7","19","36.8%","8","12","66.7%","15","28","43","19","18","5","2","20","3","8","32","8","20","7-0(16-24)","18","18","18","23","77","16","33","48.5%","10","26","38.5%","15","20","75%","6","23","29","22","8","9","2","20","8","7","20","19","3","10-0(40-38)",46,"3.25","1980","ëÂç„","ñºå√âÆD",FALSE,TRUE,0,0,0,0,0,0
"887","12","10","13","18","53","13","42","31%","5","21","23.8%","12","17","70.6%","12","26","38","14","15","9","5","11","9","2","22","15","5","10-0(51-67)","13","19","26","14","72","14","35","40%","13","26","50%","5","9","55.6%","10","35","45","18","19","10","5","17","15","26","26","21","5","11-0(31-51)",47,"3.28","1994","ëÂç„","óÆãÖ",TRUE,FALSE,0,0,0,0,0,0
"888","19","7","21","27","74","23","47","48.9%","4","15","26.7%","16","20","80%","14","30","44","15","14","6","9","17","8","7","36","12","20","9-0(39-38)","13","21","17","18","69","24","52","46.2%","5","17","29.4%","6","8","75%","10","22","32","13","11","7","2","17","8","8","42","14","11","9-0(26-34)",48,"3.31","2010","ëÂç„","êVäÉ",TRUE,FALSE,0,0,0,0,0,0
"889","32","22","23","30","107","30","49","61.2%","14","27","51.9%","5","5","100%","10","25","35","21","7","6","0","24","8","23","54","14","15","10-0(104-81)","19","27","22","17","85","18","37","48.6%","8","23","34.8%","25","29","86.2%","10","21","31","14","9","1","1","13","7","0","36","7","12","8-0(66-60)",49,"4.01","2011","ëÂç„","êVäÉ",TRUE,FALSE,0,0,0,0,0,0
"890","14","18","22","24","78","17","44","38.6%","7","20","35%","23","28","82.1%","16","29","45","17","14","4","1","11","9","9","28","7","9","7-0(2-7)","15","14","27","13","69","25","48","52.1%","4","19","21.1%","7","8","87.5%","10","25","35","15","11","9","3","25","7","6","26","14","10","11-0(13-7)",50,"4.07","2028","ëÂç„","ìáç™",FALSE,TRUE,0,0,0,0,0,0
"891","16","13","15","18","62","23","46","50%","2","22","9.1%","10","17","58.8%","17","32","49","13","9","6","1","12","5","12","36","13","14","9-0(28-40)","11","15","13","16","55","19","48","39.6%","4","15","26.7%","5","9","55.6%","11","29","40","15","12","4","2","18","3","1","24","8","9","7-0(35-40)",51,"4.08","2029","ëÂç„","ìáç™",FALSE,TRUE,0,0,0,0,0,0
"892","36","17","19","25","97","27","52","51.9%","8","22","36.4%","19","22","86.4%","16","29","45","24","9","7","2","22","11","22","40","19","17","16-0(97-75)","19","22","27","8","76","24","44","54.5%","4","15","26.7%","16","27","59.3%","8","25","33","21","15","6","5","22","7","2","32","8","5","10-0(63-57)",52,"4.14","2048","ëÂç„","â°ïl",TRUE,FALSE,0,0,0,0,0,0
"893","25","16","26","15","82","24","49","49%","5","14","35.7%","19","28","67.9%","9","28","37","20","12","7","6","27","7","14","36","11","7","9-0(51-42)","25","15","16","34","90","29","56","51.8%","4","10","40%","20","34","58.8%","11","29","40","25","10","5","1","24","8","10","46","12","12","16-0(75-85)",53,"4.15","2049","ëÂç„","â°ïl",TRUE,FALSE,0,0,0,0,0,0
"894","21","21","15","29","86","28","45","62.2%","6","16","37.5%","12","16","75%","8","30","38","24","13","4","3","20","6","11","46","6","11","10-0(11-17)","16","20","20","27","83","25","49","51%","6","16","37.5%","15","24","62.5%","8","19","27","25","8","10","2","19","10","4","34","12","10","7-0(25-27)",54,"4.21","2050","ëÂç„","ñkäCìπ",FALSE,TRUE,0,0,0,0,0,0
"895","18","21","22","20","81","22","49","44.9%","6","18","33.3%","19","26","73.1%","15","29","44","18","11","2","5","16","8","17","38","7","10","11-0(16-24)","16","20","12","28","76","25","55","45.5%","2","12","16.7%","20","25","80%","12","24","36","18","8","7","6","20","12","4","28","15","5","8-0(24-24)",55,"4.22","2051","ëÂç„","ñkäCìπ",FALSE,TRUE,0,0,0,0,0,0
"896","10","13","28","30","81","24","45","53.3%","6","25","24%","15","16","93.8%","17","26","43","17","18","6","2","22","9","0","46","19","17","13-0(69-79)","21","27","15","25","88","32","55","58.2%","5","13","38.5%","9","20","45%","11","22","33","23","14","8","4","19","15","31","40","29","16","19-0(17-40)",56,"4.28","2080","ëÂç„","é†âÍ",TRUE,FALSE,0,0,0,0,0,0
"897","13","20","20","26","79","26","49","53.1%","4","21","19%","15","19","78.9%","18","34","52","26","13","6","4","20","8","20","46","10","22","7-0(20-6)","6","14","19","22","61","13","44","29.5%","6","19","31.6%","17","20","85%","12","23","35","19","15","6","2","20","10","0","14","12","8","7-0(50-39)",57,"4.29","2081","ëÂç„","é†âÍ",TRUE,FALSE,0,0,0,0,0,0
"898","22","11","19","21","82","23","43","53.5%","6","16","37.5%","18","27","66.7%","10","25","35","21","10","7","2","18","9","8","40","15","9","11-0(6-13)","16","20","20","17","79","16","27","59.3%","13","39","33.3%","8","18","44.4%","12","24","36","23","15","9","1","24","6","8","26","10","11","8-0(51-43)",58,"5.02","2094","ëÂç„","óÆãÖ",FALSE,TRUE,9,6,0,0,0,0
"899","7","26","18","17","68","12","29","41.4%","10","26","38.5%","14","19","73.7%","6","27","33","18","15","3","2","19","6","6","12","12","5","8-0(51-57)","16","16","19","19","70","19","41","46.3%","6","26","23.1%","14","20","70%","16","29","45","19","13","9","2","17","9","10","28","17","16","9-0(11-2)",59,"5.05","2101","ëÂç„","SRèaíJ",FALSE,TRUE,0,0,0,0,0,0
"900","19","16","21","16","72","20","42","47.6%","8","20","40%","8","10","80%","12","30","42","19","22","10","7","17","6","7","30","18","8","7-0(26-33)","19","16","17","23","75","18","45","40%","8","18","44.4%","15","20","75%","9","20","29","21","14","14","2","16","11","6","20","19","9","7-0(33-33)",60,"5.06","2102","ëÂç„","SRèaíJ",FALSE,TRUE,0,0,0,0,0,0
"901","23","17","22","18","80","21","39","53.8%","8","19","42.1%","14","16","87.5%","4","31","35","19","9","6","1","25","1","25","34","10","4","10-0(72-49)","13","16","17","16","62","14","35","40%","7","17","41.2%","13","22","59.1%","3","26","29","13","11","2","0","18","4","0","20","8","2","6-0(23-19)",1,"9.30","1583","ãûìs","éOâì",TRUE,FALSE,0,0,0,0,0,0
"902","18","17","19","11","65","22","50","44%","4","14","28.6%","9","13","69.2%","14","36","50","14","12","4","6","18","0","16","40","5","13","9-0(13-6)","7","13","20","23","63","16","42","38.1%","6","20","30%","13","18","72.2%","6","26","32","13","5","6","2","15","9","2","24","7","6","8-0(41-34)",2,"10.01","1584","ãûìs","éOâì",TRUE,FALSE,0,0,0,0,0,0
"903","10","15","22","16","63","14","34","41.2%","6","20","30%","17","21","81%","8","22","30","17","22","13","1","20","5","0","28","9","4","9-0(15-12)","15","19","22","20","76","23","42","54.8%","7","20","35%","9","14","64.3%","10","24","34","17","17","11","5","18","13","16","40","27","9","10-0(25-12)",3,"10.07","1593","ãûìs","êÁót",FALSE,TRUE,0,0,0,0,0,0
"904","18","10","23","26","77","24","43","55.8%","6","17","35.3%","11","16","68.8%","14","27","41","15","17","10","3","18","9","9","44","14","10","17-0(64-68)","16","19","27","6","68","17","32","53.1%","7","25","28%","13","20","65%","7","18","25","16","14","12","3","17","11","16","32","19","2","7-0(35-24)",4,"10.08","1594","ãûìs","êÁót",FALSE,TRUE,0,0,0,0,0,0
"905","22","15","13","15","65","15","29","51.7%","5","21","23.8%","20","27","74.1%","7","30","37","12","12","7","4","20","4","19","28","16","3","12-0(20-8)","12","16","19","14","61","13","46","28.3%","9","21","42.9%","8","12","66.7%","17","27","44","15","14","6","1","23","7","3","10","12","13","8-0(54-55)",5,"10.13","1621","ãûìs","êºã{",TRUE,FALSE,0,0,0,0,0,0
"906","11","16","18","27","72","11","29","37.9%","11","30","36.7%","17","21","81%","12","19","31","14","21","7","2","24","10","0","22","18","14","15-0(42-50)","21","24","9","25","79","25","54","46.3%","2","6","33.3%","23","28","82.1%","14","26","40","17","14","12","3","24","10","23","18","22","10","10-0(2-12)",6,"10.14","1622","ãûìs","êºã{",TRUE,FALSE,0,0,0,0,0,0
"907","21","25","16","30","92","26","45","57.8%","8","27","29.6%","16","28","57.1%","14","26","40","18","7","8","3","19","4","5","48","7","24","6-0(30-33)","26","21","20","26","93","24","54","44.4%","10","17","58.8%","15","18","83.3%","13","30","43","17","11","1","1","23","1","10","40","5","16","7-0(57-54)",7,"10.21","1637","ãûìs","ïxéR",FALSE,TRUE,0,0,0,0,0,0
"908","18","20","23","22","83","19","40","47.5%","10","17","58.8%","15","30","50%","8","25","33","15","15","10","3","25","5","14","36","18","6","8-0(30-41)","12","18","19","24","73","14","38","36.8%","7","21","33.3%","24","29","82.8%","15","27","42","12","16","5","0","29","4","2","24","15","14","13-0(60-61)",8,"10.22","1638","ãûìs","ïxéR",FALSE,TRUE,0,0,0,0,0,0
"909","9","21","18","14","62","20","38","52.6%","4","25","16%","10","16","62.5%","15","16","31","13","12","7","1","14","4","2","36","5","6","4-0(34-41)","18","23","18","25","84","25","41","61%","8","17","47.1%","10","12","83.3%","8","27","35","23","14","5","4","19","3","24","36","7","12","10-0(58-82)",9,"10.25","1652","ãûìs","óÆãÖ",TRUE,FALSE,0,0,0,0,0,0
"910","15","18","21","31","85","25","49","51%","4","11","36.4%","23","33","69.7%","14","24","38","18","9","4","3","15","7","12","46","11","20","6-0(58-50)","13","19","18","28","78","23","51","45.1%","7","16","43.8%","11","15","73.3%","14","24","38","15","11","3","1","26","0","6","32","7","20","7-0(15-20)",10,"10.28","1666","ãûìs","ìáç™",TRUE,FALSE,0,0,0,0,0,0
"911","10","14","15","25","64","16","38","42.1%","6","18","33.3%","14","22","63.6%","11","30","41","20","10","5","1","14","4","9","22","11","6","13-0(56-49)","17","14","13","13","57","21","46","45.7%","3","12","25%","6","10","60%","5","27","32","16","10","5","1","22","6","12","28","10","6","8-0(10-21)",11,"10.29","1667","ãûìs","ìáç™",TRUE,FALSE,0,0,0,0,0,0
"912","15","20","17","30","82","23","43","53.5%","7","21","33.3%","15","26","57.7%","16","18","34","17","14","3","4","21","4","2","46","7","15","8-0(79-67)","19","27","26","21","93","32","54","59.3%","5","12","41.7%","14","16","87.5%","12","22","34","22","10","8","4","24","10","20","42","18","8","7-0(59-44)",12,"11.04","1680","ãûìs","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
